episode,return,length,mean_return_last_10
682,130.64271423248576,343,314.0838887476922
683,357.853708396441,768,314.0195272409941
684,356.7557030007647,780,318.2357179180915
685,357.8718264544118,787,318.4227369018189
686,357.58243913790216,787,318.4102750176762
687,356.2112669491212,799,327.0337427683304
688,357.0292463460956,787,326.7832646457154
689,358.25510319123043,786,326.68577107446384
690,359.1932712696911,774,329.62637331560416
691,358.2484000756965,790,334.964367905384
692,358.8954495536898,772,357.78964143750443
693,356.6884177494825,782,357.6731123728086
694,359.7854237601617,776,357.97608444874834
695,358.16710504989464,777,358.00561230829663
696,359.5739569666626,783,358.2047640911726
697,360.3618666476926,760,358.61982406102976
698,360.1684658396128,765,358.93374601038147
699,194.25855812841093,449,342.5340915040996
700,357.58343703838835,784,342.37310808096925
701,357.2128117761777,775,342.26954925101734
702,358.33974988515945,770,342.21397928416434
703,264.5694226113648,586,333.00207977035257
704,359.66685300899917,781,332.9902226952363
705,359.2794282388011,767,333.101455014127
706,359.4420506241682,770,333.0882643798775
707,358.92062968375166,780,332.9441406834834
708,357.2539525198074,781,332.6526893515029
709,359.6376778356081,777,349.19060132222256
710,359.622191704795,773,349.39447678886324
711,358.1918980514131,785,349.4923854163868
712,357.0679785073326,787,349.36520827860414
713,359.2076937054493,776,358.8290353880126
714,359.19950966224366,770,358.782301053337
715,358.54848987291797,782,358.70920721674867
716,358.82216753119826,777,358.6472189074517
717,359.50987657061404,765,358.7061435961379
718,357.68065576317997,773,358.74881392047513
719,358.0054441561958,785,358.585590552534
720,358.02386920607296,794,358.42575830266173
721,358.9474126316283,765,358.5013097606833
722,357.65137164025214,792,358.5596490739752
723,358.8203636548726,756,358.52091606891753
724,359.52081346706007,782,358.55304644939923
725,357.71376503403883,795,358.4695739655113
726,357.8915005709473,811,358.3765072694862
727,307.19333975523216,673,353.144853587948
728,359.1177197031997,771,353.28855998195
729,359.83471422370656,782,353.47148698870103
730,359.15088199666286,787,353.58418826776006
731,223.67568544382746,528,340.05701554898
732,356.4227264516781,791,339.93415103012256
733,358.98240464738984,758,339.9503551293743
734,358.101574988578,786,339.8084312815261
735,359.4359947845511,775,339.9806542565773
736,359.5472805033177,761,340.1462322498144
737,337.0326816228237,743,343.13016643657346
738,357.01351967905885,784,342.91974643415944
739,358.32826193664056,784,342.7691012054528
740,357.84950428590065,776,342.63896343437665
741,359.094875308334,766,356.1808824208273
742,357.2152929789218,790,356.2601390735516
743,359.7580597152499,786,356.33770458033763
744,358.69832469109684,784,356.39737955058956
745,358.41718893821354,780,356.29549896595574
746,358.60674232953625,764,356.2014451485776
747,359.2370858516034,776,358.42188557145556
748,358.7518089696453,782,358.5957145005142
749,65.58310118386038,210,329.3211984252363
750,358.2130206101507,785,329.35755005766123
751,358.2698510233613,773,329.2750476291639
752,358.3602765617593,783,329.38954598744766
753,358.6456475319489,776,329.2783047691176
754,358.5042236217687,763,329.25889466218473
755,357.6440846687285,785,329.1815842352363
756,357.83702435421066,774,329.10461243770374
757,359.9903971015415,754,329.17994356269753
758,358.03666855229307,772,329.1084295209623
759,358.71308216386814,764,358.4214276189631
760,357.1201693277915,777,358.31214249072707
761,356.9789233738549,783,358.1830497257765
762,358.0427321465964,760,358.1512952842602
763,358.35545450768666,784,358.122275981834
764,359.4718906367683,761,358.21904268333395
765,357.8698521872892,782,358.24161943519005
766,358.35668531582115,783,358.29358553135114
767,249.22849415908817,567,347.21739523710573
768,358.8018715932689,772,347.2939155412034
769,155.83373718472666,395,327.0059810432892
770,356.90314805808873,820,326.9842789163189
771,358.5438229147538,780,327.1407688704088
772,164.60766469029417,390,307.79726212477857
773,359.7475938330859,765,307.93647605731854
774,359.30369381439914,770,307.91965637508156
775,358.38498610154966,769,307.9711697665076
776,359.80391255629615,761,308.11589249055515
777,359.81342068097047,772,319.1743851427434
778,358.95279889329333,790,319.1894778727458
779,358.6577797327999,768,339.4718821275531
780,358.9529610361192,779,339.67686342535615
781,358.38923737477734,803,339.6614048713585
782,358.54080239072175,798,359.0547186414013
783,357.45486503831324,803,358.825445761924
784,358.63318111472375,768,358.75839449195644
785,356.8076172265056,802,358.60065760445207
786,358.08129683468997,781,358.42839603229146
787,359.6510276567911,783,358.4121567298735
788,357.1125454287,779,358.22813138341417
789,358.74359195433436,783,358.2367126055676
790,358.55081185342505,779,358.19649768729823
791,358.64832440178213,772,358.22240638999864
792,358.92968479558465,784,358.261294630485
793,359.23917391323965,767,358.4397255179776
794,359.7382451085143,764,358.5502319173567
795,359.56898258718445,767,358.82636845342455
796,357.72095885804487,786,358.7903346557601
797,356.65349846095535,789,358.49058173617647
798,358.8569263313494,761,358.6650198264414
799,359.123408208249,768,358.70300145183285
800,359.55338167429716,769,358.8032584339201
801,358.52081020125894,776,358.7905070138678
802,359.3729182180045,763,358.8348303561098
803,358.59112701299387,789,358.7700256660852
804,359.88614445365175,773,358.78481560059896
805,358.41157625218716,783,358.6690749670993
806,358.7704751458229,790,358.774026595877
807,359.44782843637483,752,359.053459593419
808,357.66303581411637,791,358.93407054169563
809,357.8215451899026,789,358.803884239861
810,233.04004263527221,551,346.1525503359585
811,359.538212686206,783,346.2542905844532
812,357.69320216079194,789,346.0863189787319
813,359.67393113773795,768,346.19459939120634
814,357.7737009602205,802,345.98335504186326
815,356.87729443366663,803,345.8299268600112
816,357.58148831920727,774,345.71102817734965
817,359.83076403815284,781,345.74932173752745
818,359.58644814933655,756,345.94166297104937
819,359.0169375905302,791,346.0612022111122
820,360.00208740033196,771,358.75740668761824
821,358.6658914298098,769,358.67017456197857
822,358.716682075673,770,358.7725225534667
823,357.39742825794247,777,358.54487226548713
824,357.8043059234017,799,358.54793276180527
825,359.6250609340359,764,358.8227094118422
826,360.14415240178715,766,359.0789758201002
827,358.7073339133606,768,358.966632807621
828,358.6041638778676,774,358.86840438047403
829,358.2120035308665,774,358.78791097450767
830,359.92666500719594,763,358.7803687351941
831,358.767279188222,774,358.7905075110353
832,358.6431069533305,786,358.78314999880104
833,359.4801886501978,777,358.9914260380266
834,359.0659136526123,789,359.1175868109476
835,358.6867263241163,787,359.02375334995565
836,358.34844988289314,768,358.84418309806625
837,358.4718256775721,786,358.8206322744874
838,355.5044207866879,805,358.5106579653695
839,358.3943306157981,782,358.5288906738626
840,358.02400903783285,790,358.3386250769263
841,358.7889564499397,765,358.34079280309805
842,359.0742380172377,777,358.3839059094888
843,358.11052043786714,792,358.2469390882558
844,359.0454910224504,787,358.24489682523955
845,360.09257513366623,766,358.3854817061945
846,359.96910353069404,777,358.54754707097464
847,357.86218507336025,801,358.48658301055343
848,359.64710902277426,774,358.9008518341621
849,358.68901276162796,779,358.93032004874505
850,119.40001094911423,314,335.06792023987316
851,359.02585675428134,765,335.0916102703074
852,358.6544273605289,785,335.0496292046365
853,358.25804897922313,778,335.06438205877214
854,357.61790349464917,808,334.9216233059919
855,359.1962611060053,776,334.83199190322586
856,358.7925497797451,760,334.71433652813096
857,359.144387436372,775,334.8425567644322
858,357.96556645789485,787,334.67440250794425
859,358.60916782463914,791,334.6664180142453
860,357.81249636233264,778,358.5076665555672
861,358.73662035802835,775,358.47874291594184
862,357.5649001147464,763,358.3697901913636
863,359.0319141781562,770,358.44717671125693
864,359.3735101559075,780,358.6227373773827
865,358.5582003421266,786,358.5589313009949
866,359.7969242521607,776,358.6593687482365
867,357.63102534947706,795,358.508032539547
868,358.9770800962946,762,358.6091839033869
869,358.9750006186507,790,358.6457671827881
870,356.8884356549335,789,358.55336111204815
871,358.50681862664044,792,358.5303809389094
872,359.9041057537333,769,358.76430150280805
873,74.73484899025175,218,330.3345949840176
874,358.514237919285,775,330.2486677603553
875,358.69584659487083,790,330.2624323856298
876,357.75694500700024,789,330.05843446111373
877,142.78259603955436,347,308.5735915301215
878,357.5335976384831,784,308.4292432843403
879,360.3816588004999,767,308.56990910252523
880,357.8687509370322,794,308.6679406307351
881,358.01464411458454,794,308.61872317952947
882,359.7342607647855,749,308.60173868063475
883,358.08243934910973,765,336.93649771652053
884,359.4081057040754,781,337.02588449499956
885,358.36184904851626,796,336.99248474036415
886,358.73205597371725,772,337.0899958370359
887,359.44566319979583,763,358.75630255306
888,356.3709475709633,777,358.640037546308
889,358.1955423662955,781,358.42142590288756
890,358.19302478228445,785,358.4538532874127
891,359.2194912950832,768,358.5743380054626
892,358.49381394667864,770,358.4502933236519
893,357.06123761559644,778,358.3481731503006
894,358.6682171402283,780,358.27418429391594
895,358.04503469236863,785,358.2425028583012
896,358.3566427112003,788,358.2049615320495
897,358.9697048860327,769,358.15736570067315
898,172.1901384921441,437,339.7392847927912
899,358.5311114276544,774,339.7728416989271
900,358.6621686252953,776,339.81975608322824
901,271.20809540091096,620,331.018616493811
902,358.21311772550814,787,330.99054687169394
903,359.0463275878456,775,331.1890558689189
904,358.57263846779296,791,331.1794980016753
905,358.4906541338894,784,331.22405994582743
906,357.99745746461446,756,331.18814142116884
907,357.9975150436044,785,331.090922436926
908,356.5260892543629,811,349.5245175131478
909,359.0402083189695,777,349.5754272022794
910,104.32398008168212,271,324.1416083479181
911,358.1858791980451,767,332.8393867276315
912,357.5978519063741,785,332.7778601457181
913,356.9411016865054,791,332.56733755558406
914,357.60982795520727,787,332.4710565043255
915,356.9841999334241,800,332.32041108427893
916,359.0937077450005,758,332.43003611231745
917,358.2995578958657,764,332.46024039754366
918,358.2771390924633,783,332.6353453813537
919,358.24186160899916,769,332.55551071035666
920,359.05853509058784,753,358.02896621124717
921,357.8966821702573,786,358.0000465084685
922,357.08121621094307,791,357.9483829389254
923,358.82297077298165,769,358.136569847573
924,357.1300088423609,788,358.0885879362883
925,358.46306465622297,772,358.2364744085682
926,358.0276340248864,787,358.1298670365568
927,358.80887414551125,749,358.1807986615214
928,360.4817747936736,770,358.40126223164236
929,360.0215013205153,781,358.579226202794
930,358.286299242042,767,358.5020026179394
931,360.02209106923203,769,358.7145435078369
932,359.15431440057347,783,358.9218533268
933,359.12438647918856,784,358.95199489742066
934,359.4972836604257,779,359.18872237922716
935,358.6482567476094,772,359.2072415883658
936,359.9597884999982,774,359.40045703587697
937,358.19258426884875,794,359.3388280482107
938,359.22404283339387,759,359.2130548521828
939,358.67092621383046,764,359.0779973415143
940,359.25998500306406,787,359.1753659176165
941,360.5185377102134,757,359.2250105817146
942,359.0932709438468,781,359.2189062360419
943,358.0554431676515,779,359.11201190488816
944,359.3115879636726,768,359.0934423352129
945,358.8847001316698,773,359.1170866736189
946,358.7487371777297,767,358.9959815413921
947,357.43419676127144,783,358.9201427906344
948,359.3658270766484,777,358.9343212149598
949,359.5323562431044,761,359.0204642178872
950,289.7366499602375,669,352.06813071360455
951,358.01629012557567,789,351.8179059551408
952,358.8008756618272,775,351.78866642693885
953,358.74349734141015,752,351.8574718443147
954,358.82934212723023,750,351.8092472606704
955,359.6272054509212,753,351.88349779259556
956,360.37421975826976,765,352.0460460506496
957,359.2770011521037,775,352.2303264897328
958,148.44569710836942,356,331.13831349290496
959,359.21377271818864,776,331.10645514041335
960,358.51585500121314,764,337.984375644511
961,358.51556116232376,784,338.0343027481857
962,358.7342059687114,777,338.02763577887407
963,359.4330293052549,755,338.09658897525867
964,357.86162638865187,760,337.99981740140083
965,359.6061382377547,769,337.9977106800842
966,358.2386344109985,794,337.78415214535704
967,360.0104525587804,740,337.8574972860247
968,359.1082029588999,765,358.9237478710777
969,359.1581184159641,762,358.9181824408553
970,359.71100679749054,761,359.037697620483
971,357.83065127138127,784,358.9692066313887
972,323.9471738505489,715,355.4905034195725
973,358.5166264793803,770,355.398863136985
974,357.28185143804086,766,355.340885641924
975,357.8898042286768,776,355.1692522410161
976,357.19785381052833,811,355.06517418096917
977,303.86738306115143,672,349.45086723120625
978,356.7907778589913,785,349.2191247212154
979,359.49302691200853,773,349.25261557081984
980,360.5602826585265,762,349.3375431569234
981,357.86627839480997,781,349.34110586926624
982,358.7029430567816,779,352.81668278988957
983,358.4261865772679,763,352.80763879967833
984,359.0225536699864,796,352.98170902287285
985,359.97303773967764,767,353.19003237397294
986,359.0963558871113,758,353.37988258163125
987,357.8908250396398,750,358.7822267794801
988,306.578103599809,696,353.7609593535619
989,358.451104908902,767,353.65676715325117
990,358.4169046618534,777,353.4424293535839
991,358.43402921258445,775,353.4992044353614
992,358.606899766495,750,353.4896001063327
993,358.74381378794885,754,353.5213628274008
994,359.5258051385694,756,353.57168797425913
995,360.1979478105113,764,353.59417898134245
996,358.34149882532944,776,353.51869327516425
997,357.93113483186215,802,353.5227242543865
998,358.0488105423303,771,358.6697949486386
999,359.123903616029,764,358.7370748193513
1000,359.1740481213266,768,358.8127891652986
