episode,return,length,mean_return_last_10
3518,307.9394279597327,908,307.69885551789775
3519,310.12255800142884,911,308.5297783607617
3520,307.30688296444714,936,308.46237364755945
3521,305.8804548345506,911,308.0565235422458
3522,306.86057608993724,902,308.05561428694057
3523,305.52166124712676,947,307.57551221875474
3524,305.0173297259025,936,307.1420576450881
3525,307.4165757773444,926,306.84134348705413
3526,301.89764216542244,944,306.6173000600189
3527,302.2172658476047,953,306.01803746134976
3528,302.2059400090948,971,305.44468866628597
3529,308.2609846116975,896,305.2585313273128
3530,306.8243446853012,889,305.2102774993982
3531,311.5069482559338,869,305.77292684153656
3532,303.2287500160746,946,305.40974423415025
3533,304.9136488409713,956,305.3489429935347
3534,310.3802608177066,877,305.8852361027151
3535,307.01111717522144,888,305.84469024250285
3536,306.9888516673818,914,306.3538111926988
3537,308.26202714443207,888,306.9582873223815
3538,308.7558127557859,907,307.61327459705063
3539,310.03143353853375,869,307.79031948973426
3540,304.9271219748771,957,307.60059721869186
3541,309.6694413656369,865,307.41684652966217
3542,309.3346095122397,905,308.0274324792787
3543,308.51666635274887,886,308.38773423045643
3544,313.35866113216616,858,308.6855742619024
3545,306.81531934067607,902,308.66599447844783
3546,75.01523274276406,309,285.46863258598603
3547,304.5181061862968,907,285.0942404901725
3548,308.13645907863975,912,285.0323051224579
3549,304.7104643667117,939,284.5002082052757
3550,306.73890782892704,908,284.6813867906807
3551,309.0679535297677,879,284.6212380070938
3552,307.4259588653222,894,284.430372942402
3553,312.58756947983056,846,284.8374632551102
3554,308.19770597154275,902,284.32136773904784
3555,301.6918946998194,993,283.8090252749622
3556,274.6204633815214,805,303.7695483388379
3557,309.603076110594,868,304.27804533126766
3558,309.70525991078466,865,304.4349254144821
3559,308.80184091615956,890,304.8440630694269
3560,308.49435912258923,880,305.01960819879315
3561,301.1697402764112,978,304.2297868734575
3562,70.48592263646424,445,280.5357832505717
3563,315.42146551422775,817,280.8191728540114
3564,310.40188482031226,868,281.03959073888836
3565,306.9305619818624,915,281.5634574670927
3566,308.7211231896654,870,284.97352344790704
3567,310.190059453249,866,285.03222178217254
3568,309.01682954095304,876,284.9633787451894
3569,309.88915832620114,870,285.07211048619354
3570,310.141030668281,887,285.23677764076274
3571,313.18892320618033,826,286.43869593373967
3572,303.4688548864797,977,309.7369891587412
3573,310.2261373773217,879,309.2174563450506
3574,308.88691692240536,878,309.0659595552599
3575,304.4839533008635,923,308.82129868716004
3576,306.7258583176881,909,308.62177219996227
3577,307.3943316930672,896,308.3421994239441
3578,305.66414596140385,917,308.0069310659892
3579,310.59801266435534,882,308.0778164998046
3580,305.3420134941116,908,307.59791478238765
3581,308.9793979045935,875,307.176962252229
3582,311.14675577078015,856,307.944752340659
3583,309.01908166659996,890,307.82404676958686
3584,306.80255368258804,923,307.6156104456051
3585,304.8892650771886,914,307.65614162323766
3586,154.48479295428842,495,292.43203508689766
3587,306.6445991564542,904,292.35706183323634
3588,308.18976880051196,882,292.6096241171472
3589,308.8974774153903,887,292.4395705922507
3590,308.6599094043486,861,292.7713601832744
3591,309.92903584893793,880,292.8663239777088
3592,312.0055593363941,884,292.9522043342702
3593,308.74464691150934,901,292.92476085876115
3594,310.6495614685118,888,293.30946163735354
3595,306.79257536586374,902,293.499792666221
3596,310.30779184727,854,309.0820925555192
3597,311.9978009366896,834,309.6174127335427
3598,301.1125022303313,954,308.9096860765247
3599,307.7659390401095,880,308.7965322389966
3600,308.3924056068063,921,308.76978185924236
3601,119.78851041197777,475,289.7557293155463
3602,308.7549973865971,882,289.43067312056667
3603,312.0649714781903,848,289.7627055772347
3604,307.4685662416741,895,289.44460605455095
3605,310.02885840274394,882,289.768234358239
3606,307.61066772881895,939,289.4985219463939
3607,307.9689741637558,878,289.0956392691005
3608,50.33827204722911,260,264.01821625079026
3609,307.76544667128474,904,264.0181670139078
3610,313.9987750928849,829,264.5788039625157
3611,307.6652110898867,897,283.36647403030656
3612,263.69723444595,894,278.86069773624183
3613,309.078809062019,861,278.56208149462475
3614,309.7963440651074,903,278.79485927696805
3615,311.9702390898019,867,278.98899734567385
3616,307.2638043984771,867,278.95431101263966
3617,312.43836604617536,839,279.40125020088163
3618,309.32937334291637,874,305.30036033045036
3619,309.0222436785698,905,305.42604003117884
3620,310.9366628462449,853,305.1198288065149
3621,309.8181397020817,871,305.33512166773437
3622,305.2280823299661,939,309.48820645613597
3623,307.309664754197,915,309.31129202535374
3624,309.7622590614483,895,309.30788352498786
3625,309.08136968221515,870,309.01899658422917
3626,307.5416895914823,899,309.0467851035297
3627,306.1357825631276,920,308.41652675522494
3628,307.72989529464394,875,308.2565789503977
3629,126.21226973319426,456,289.9755815558601
3630,228.6543320659548,750,281.7473484778311
3631,309.651175895473,877,281.73065209717026
3632,307.8670152146369,873,281.9945453856373
3633,310.97332047484815,862,282.36091095770246
3634,314.24120500776917,819,282.80880555233455
3635,308.0279831928201,886,282.703466903395
3636,308.4192756814882,901,282.7912255123956
3637,309.14729161188006,873,283.0923764172709
3638,175.69157240912318,563,269.88854412871876
3639,310.5485156776849,882,288.32216872316786
3640,307.71259290073067,935,296.2279948066454
3641,304.00705070537515,945,295.6635822876357
3642,307.3969192295335,909,295.6165726891253
3643,308.3495847117156,911,295.35419911281207
3644,310.5778651246801,882,294.9878651245032
3645,305.7748172087595,920,294.7625485260971
3646,308.2676631831564,880,294.7473872762639
3647,308.23230603989214,903,294.6558887190651
3648,305.82016645092517,923,307.66874812324534
3649,307.99140678625554,910,307.4130372341024
3650,313.1467719376087,838,307.95645513779016
3651,311.3488120082766,886,308.6906312680803
3652,308.7163999611512,874,308.8225793412421
3653,310.3862775238231,859,309.02624862245284
3654,310.9908764306456,843,309.0675497530494
3655,311.0435809083283,860,309.59442612300626
3656,311.6522520156577,839,309.9328850062564
3657,307.93164263293147,892,309.90281866556035
3658,57.489158829674125,259,285.0697179034352
3659,247.61094011366367,756,279.03167123617607
3660,305.2356193512678,923,278.24055597754193
3661,307.22756198234856,902,277.82843097494913
3662,305.1499039568007,921,277.4717813745141
3663,304.5028687911108,920,276.8834405012429
3664,303.09266644949093,951,276.0936195031274
3665,309.88025580579415,869,275.977286992874
3666,310.60791722498834,875,275.87285351380706
3667,307.79960440751165,880,275.8596496912651
3668,102.03323728311807,388,280.3140575366095
3669,305.82728904113173,900,286.13569242935625
3670,308.5118364212103,902,286.4633141363505
3671,218.74056129530072,679,277.61461406764573
3672,308.9486984019168,873,277.99449351215736
3673,305.60890487767756,906,278.10509712081404
3674,310.1698186416179,865,278.8128123400267
3675,308.5125774862245,892,278.67604450806977
3676,301.61818761052564,1017,277.77707154662346
3677,313.61943369350047,820,278.35905447522236
3678,311.48349726200104,865,299.3040804731107
3679,300.6343076871708,977,298.78478233771455
3680,304.20443337690085,930,298.35404203328363
3681,309.815243633464,885,307.4615102670999
3682,303.7215741761029,956,306.93879784451855
3683,312.00401117210276,861,307.5783084739611
3684,313.8828379660845,823,307.9496104064077
3685,304.616049840115,956,307.5599576417968
3686,309.7637618454173,847,308.37451506528595
3687,312.34037945233285,843,308.2466096411692
3688,309.23291614372283,863,308.02155152934137
3689,308.7771190041676,889,308.8358326610411
3690,307.6000478537753,892,309.1753941087285
3691,309.4747670441866,868,309.1413464498008
3692,314.21246263198555,829,310.190435295389
3693,310.5108884777874,853,310.0411230259575
3694,310.7150251250714,841,309.72434174185616
3695,310.53354342933744,863,310.3160911007784
3696,309.2191366497427,893,310.26162858121097
3697,312.1523670516908,846,310.2428273411468
3698,311.995777615346,867,310.5191134883091
3699,307.35809491202235,898,310.37721107909454
3700,308.09484257921576,861,310.4266905516386
3701,302.75505111855455,949,309.7547189590754
3702,305.97556100040674,923,308.93102879591754
3703,310.5335353696719,858,308.933293485106
3704,311.99645156692713,869,309.06143612929156
3705,309.68761423486285,874,308.9768432098441
3706,309.4147421903908,903,308.9964037639089
3707,308.4407438766211,908,308.6252414464019
3708,309.5576461991295,886,308.3814283047803
3709,312.29726390587166,843,308.8753452041652
3710,307.82002934999764,887,308.84786388124337
3711,306.4627227662131,908,309.21863104600925
3712,306.46766460034996,918,309.2678414060036
3713,302.28188870474696,968,308.44267673951106
3714,310.46981019806117,858,308.2900126026245
3715,308.7042920747772,882,308.19168038661593
3716,305.4636901766062,936,307.79657518523743
3717,300.4069022736512,1011,306.9931910249405
3718,310.57563168089837,854,307.09498957311735
3719,311.6995308557525,831,307.03521626810544
3720,311.4405713956803,867,307.3972704726737
3721,308.27729882113636,845,307.578728078166
3722,163.645283090882,550,293.2964899272192
3723,311.16090257652104,884,294.18439131439663
3724,308.23613632377237,906,293.96102392696775
3725,306.2502168053761,907,293.71561640002767
3726,307.844701630529,879,293.9537175454199
3727,311.0112147689797,848,295.0141487949528
3728,315.8143824469298,783,295.53802387155594
3729,309.4490599781275,867,295.31297678379343
3730,311.3068477080669,868,295.2996044150321
3731,311.0871065859683,846,295.5805851915153
3732,307.81145335780457,891,309.9972022182075
3733,310.8415432944894,828,309.96526629000437
3734,312.61635107384063,832,310.4032877650112
3735,306.92690399941057,903,310.4709564844146
3736,311.4329775683582,853,310.8297840781976
3737,311.35063349828124,865,310.8637259511277
3738,310.4499726286158,871,310.32728496929633
3739,311.8969510262832,861,310.57207407411187
3740,306.6989666055888,914,310.1112859638641
3741,307.2509089666419,911,309.7276662019314
3742,310.0032699368894,872,309.9468478598399
3743,312.2504321336746,851,310.08773674375846
3744,309.27334731724113,866,309.7534363680985
3745,306.1070374753326,896,309.6714497156907
3746,307.85908546764404,905,309.3140605056193
3747,86.43147462513298,388,286.82214461830443
3748,311.8948673987761,850,286.9666340953205
3749,310.90171704348177,837,286.86711069704035
3750,313.4054284095764,826,287.5377568774391
3751,305.10721836518496,908,287.3233878172934
3752,306.01174181327224,906,286.9242350049317
3753,309.17990275658667,862,286.61718206722287
3754,309.13918013870716,897,286.6037653493695
3755,311.3033926775679,864,287.123400869593
3756,187.09231142234057,547,275.04672346506266
3757,309.19021195173264,875,297.32259719772264
3758,309.6174683952704,872,297.0948572973721
3759,309.1504060793668,887,296.91972620096055
3760,174.2720458684489,933,283.00638794684784
3761,305.6102308854461,915,283.0566891988739
3762,307.9461387428455,900,283.25012889183125
3763,303.37940045353025,939,282.6700786615256
3764,311.7745340494439,844,282.9336140525993
3765,308.47285936865956,888,282.6505607217085
3766,307.0958422087133,882,294.65091380034573
3767,310.00168735254556,880,294.73206134042704
3768,306.7835360271856,934,294.44866810361856
3769,312.469052715227,840,294.7805327672046
3770,312.48141021467745,841,308.6014692018274
3771,309.1982883028686,849,308.9602749435697
3772,307.9828647971153,889,308.96394754899666
3773,313.69636673573405,849,309.99564417721706
3774,309.40339824929833,894,309.7585305972025
3775,310.21435851510614,862,309.93268051184714
3776,309.8875065036118,859,310.211846941337
3777,308.5957036400214,868,310.07124857008455
3778,311.62105670105666,858,310.55500063747166
3779,306.6609439179301,909,309.974189757742
3780,309.5417184615508,859,309.68022058242934
3781,312.1520258439705,840,309.97559433653953
3782,310.1874745571986,879,310.19605531254786
3783,303.8063821103424,946,309.20705685000866
3784,308.4384374143556,895,309.11056076651437
3785,305.35819283500314,901,308.62494419850407
3786,72.86767300963402,261,284.9229608491063
3787,308.69766410952434,868,284.93315689605663
3788,93.74411219637841,306,263.1454624455888
3789,303.93415158381686,976,262.87278321217747
3790,310.42728312592953,886,262.96133967861533
3791,305.35199601668864,885,262.28133669588715
3792,310.9938362650573,869,262.361972866673
3793,312.0252305995673,852,263.18385771559554
3794,311.0078342994675,867,263.4407974041067
3795,301.32150120195,984,263.0371282408014
3796,310.70758731104434,882,286.82111967094244
3797,178.8250380847603,575,273.83385706846605
3798,310.99010948766954,876,295.5584567975951
3799,309.79549388680607,876,296.1445910278941
3800,303.4688947163522,922,295.4487521869363
3801,86.37047963752411,1600,273.55060054901986
3802,311.7673569675535,875,273.6279526192695
3803,309.3111160043627,882,273.35654115974904
3804,313.72538368590176,805,273.62829609839247
3805,306.78293561097234,884,274.17443953929467
3806,307.39804362971336,877,273.8434851711616
3807,310.09774805419147,854,286.9707561681047
3808,144.0560439247638,490,270.27734961181415
3809,308.3535535018891,890,270.1331555733224
3810,310.63346287887543,848,270.84961238957476
3811,308.7849913658574,877,293.09106356240807
3812,309.8123351819813,859,292.89556138385086
3813,310.2376201953739,870,292.988211802952
3814,313.94985253736377,824,293.0106586880982
3815,308.2305440060445,892,293.15541952760543
3816,310.00851702690125,852,293.4164668673242
3817,308.41376335546374,884,293.24806839745145
3818,181.87095409072936,568,297.029559414048
3819,310.32393692061305,841,297.22659775592035
3820,306.92667151335627,899,296.8559186193685
3821,310.63467470929027,859,297.0408869537117
3822,306.7294939737767,909,296.7326028328913
3823,302.4917328786105,907,295.9580141012149
3824,306.50072562135756,912,295.2131014096143
3825,167.14487668219954,484,281.1045346772298
3826,309.4309197580442,872,281.0467749503441
3827,309.8518132241443,885,281.1905799372122
3828,311.1927847675979,875,294.122763004899
3829,309.34213986992836,881,294.02458329983057
3830,310.42287889681756,865,294.3742040381767
3831,68.15830708760768,252,270.1265672760084
3832,310.68730449909344,879,270.5223483285401
3833,304.89398383069783,919,270.76257342374885
3834,311.31090053124353,891,271.2435909147374
3835,309.7422303063795,878,285.50332627715545
3836,310.08938395325094,866,285.5691726966761
3837,307.8383254753426,933,285.36782392179595
3838,308.06311446614563,875,285.05485689165073
3839,307.23547450453043,881,284.8441903551109
3840,311.75325693096966,852,284.97722815852615
3841,304.34232763201,944,308.59563021296634
3842,309.27157871751115,869,308.4540576348081
3843,308.6540174651891,844,308.83006099825724
3844,305.6060654018074,923,308.2595774853136
3845,316.90537587180734,793,308.9758920418564
3846,309.3578077601269,873,308.90273442254403
3847,309.0154328504577,885,309.02044516005554
3848,310.8353168638423,854,309.2976653998252
3849,309.14587768539786,865,309.48870571791196
3850,312.52968918532133,856,309.5663489433471
3851,308.8724062796682,870,310.01935680811295
3852,155.87220680899918,487,294.6794196172617
3853,304.6238993834704,910,294.27640780908985
3854,308.3034223704599,883,294.5461435059551
3855,309.043528852053,925,293.75995880397966
3856,306.56245328718796,902,293.4804233566858
3857,309.4340790808201,901,293.522287979722
3858,308.2367848241702,918,293.2624347757548
3859,191.8140537776053,599,281.52925238497556
3860,303.29314482491463,930,280.60559794893487
3861,309.9824525937438,882,280.71660258034245
3862,309.4006548738107,854,296.0694473868236
3863,311.5171940084547,867,296.75877684932203
3864,308.73805898753926,890,296.80224051102994
3865,312.3500576177612,839,297.1328933876008
3866,305.71495001902804,932,297.0481430607848
3867,312.0510619636625,853,297.309841349069
3868,307.36741190589964,915,297.222904057242
3869,311.32903696224093,889,309.17440237570554
3870,311.45946619287133,855,309.9910345125012
3871,308.24037406314164,883,309.816826659441
3872,306.8251715451479,889,309.5592783265747
3873,309.3349990155548,874,309.3410588272847
3874,308.5176758421585,890,309.31902051274665
3875,310.47031279746443,857,309.13104603071696
3876,309.316876412835,891,309.4912386700977
3877,310.44254379323684,862,309.3303868530551
3878,311.8739960901439,860,309.7810452714795
3879,311.8644436504692,833,309.83458594030236
3880,305.4290597476065,921,309.23154529577585
3881,305.25436272565275,924,308.93294416202696
3882,306.6982100587338,915,308.92024801338556
3883,303.6201208923012,924,308.3487602010602
3884,141.81578720605467,454,291.67857133744985
3885,307.51473643723875,892,291.3830137014273
3886,313.14771763887256,827,291.766097824031
3887,310.56115019880235,844,291.7779584645876
3888,308.42241271492094,883,291.43280012706526
3889,308.2066981624812,870,291.06702557826645
3890,308.35312491375953,878,291.35943209488175
3891,310.89722173218615,831,291.9237179955351
3892,313.5109970215708,812,292.6049966918188
3893,308.80476943496615,881,293.1234615460853
3894,310.85198065266013,877,310.0270808907459
3895,84.51882848143578,285,287.72749009516554
3896,311.80945735331625,847,287.5936640666099
3897,310.71731453202665,846,287.60928049993237
3898,311.00329788494855,872,287.86736901693513
3899,266.85195263754576,823,283.73189446444155
3900,308.34980960935354,901,283.731562934001
3901,311.20215905690566,863,283.7620566664729
3902,312.08431849628687,860,283.6193888139445
3903,305.57766081392765,906,283.2966779518407
3904,308.07520338660106,885,283.0190002252348
3905,267.28116479702294,782,301.2952338567935
3906,302.2542932117358,974,300.33971744263545
3907,310.6052958150394,872,300.3285155709367
3908,312.84777357243,828,300.51296313968487
3909,136.0545713682659,441,287.4332250127569
3910,293.45850728219375,949,285.9440947800409
3911,314.6205664779991,827,286.2859355221502
3912,308.31675885338336,919,285.9091795578599
3913,307.78390988893807,891,286.12980446536096
3914,311.05174759123474,859,286.4274588858243
3915,171.55278173834085,477,276.8546205799561
3916,306.73427536105737,902,277.30261879488825
3917,306.02272524591535,894,276.8443617379759
3918,312.8604580471292,817,276.84563018544577
3919,308.08651461452246,877,294.0488245100714
3920,306.29810226662084,913,295.3327840085141
3921,303.9406419680454,942,294.2647915575188
3922,-13.366425134707242,1600,262.0964731587097
3923,312.7083335965872,848,262.5889155294746
3924,311.0534676555544,858,262.5890875359066
3925,304.56945582665503,937,275.890754944738
3926,308.9873838094063,902,276.1160657895729
3927,257.09859051927924,722,271.2236523169093
3928,223.75332087092102,642,262.3129385992885
3929,310.83908224105835,842,262.58819536194204
3930,310.91977362241596,843,263.0503624975216
3931,310.20750799402595,846,263.67704910011963
3932,308.97599096084014,898,295.91129070967435
3933,306.1929409522563,896,295.25975144524125
3934,310.82546999584883,889,295.2369516792707
3935,311.8594306539744,851,295.96594916200263
3936,307.57289085164666,898,295.8244998662267
3937,315.54069060552865,809,301.66870987485163
3938,310.0676434021443,900,310.30014212797397
3939,312.8398418193683,852,310.50021808580493
3940,311.4111529146321,860,310.54935601502655
3941,310.5970443803817,854,310.5883096536621
3942,311.75449732504785,837,310.8661602900829
3943,307.4450395926833,928,310.9913701541256
3944,312.01991273183376,856,311.1108144277241
3945,309.55638698115945,864,310.8805100604426
3946,310.72281285142526,854,311.1955022604205
3947,310.81331067718565,888,310.7227642675862
3948,307.0762244127691,903,310.42362236864864
3949,309.76523187570274,880,310.1161613742821
3950,313.1856867382303,842,310.2936147566419
3951,310.6369827296585,875,310.2976085915696
3952,305.4676722101867,946,309.66892608008345
3953,309.2145640878007,891,309.8458785295952
3954,311.1400213786401,832,309.7578893942758
3955,308.5979207903147,874,309.66204277519137
3956,99.18995532765985,409,288.50875702281485
3957,308.6975440867245,902,288.2971803637687
3958,310.7384707899764,863,288.6634050014894
3959,306.5376619650051,915,288.34064801041967
3960,308.8896609712392,897,287.9110454337206
3961,309.31572357099503,891,287.7789195178542
3962,311.05849169008434,844,288.338001465844
3963,305.4280428569764,902,287.9593493427616
3964,308.52725785784423,883,287.69807299068196
3965,160.49004677054472,577,272.88728558870497
3966,278.6982414899394,829,290.83811420493294
3967,308.24965843651444,865,290.7933256399119
3968,309.5158520927653,858,290.6710637701908
3969,309.4593854472041,862,290.9632361184107
3970,309.17036551749334,894,290.9913065730361
3971,309.7858227882534,859,291.03831649476194
3972,310.69399423897266,896,291.0018667496508
3973,307.25145793147385,894,291.1842082571005
3974,311.0958413016051,850,291.4410666014766
3975,310.0937818181701,852,306.4014401062392
3976,308.26480579702184,886,309.3580965369474
3977,312.6833605179563,836,309.8014667450916
3978,310.82991162501276,843,309.9328726983164
3979,307.16922883689404,907,309.70385703728533
3980,311.50074579007924,832,309.93689506454393
3981,310.26432482060045,858,309.98474526777864
3982,92.11990382149816,361,288.12733622603116
3983,311.18446094635874,842,288.5206365275197
3984,310.76163395727053,867,288.4872157930862
3985,313.3766875229776,830,288.81550636356695
3986,305.5073359683156,932,288.53975938069635
3987,306.97008826676756,907,287.9684321555775
3988,312.4626243133098,866,288.1317034244072
3989,308.4085846506059,897,288.25563900577833
3990,308.79621449206024,883,287.98518587597647
3991,314.8662377325818,839,288.44537716717457
3992,310.58809230756015,872,310.2921960157808
3993,308.362252054736,886,310.00997512661854
3994,305.1668256683042,901,309.4504942977219
3995,152.2570140445605,537,293.3385269498802
3996,312.3717673867941,872,294.02497009172805
3997,312.3984378930181,818,294.5678050543531
3998,307.03991202637553,898,294.02553382565964
3999,306.32329215982463,881,293.81700457658155
4000,304.69271325605223,923,293.4066544529807
4001,310.4373833062127,859,292.9637690103438
4002,307.04687359184027,865,292.60964713877183
4003,298.96255149133503,1007,291.66967708243175
4004,309.17575715715066,868,292.07057023131637
4005,308.4145237095654,858,307.6863211978169
4006,308.13701952435076,894,307.2628464115725
4007,313.0957481926307,849,307.3325774415338
4008,305.5408394224942,942,307.1826701811457
4009,310.4594846786931,852,307.5962894330325
4010,307.4556305985898,913,307.8725811672863
4011,306.2795886634849,903,307.45680170301347
4012,309.0912861209363,876,307.66124295592306
4013,313.5275327167474,832,309.1177410784643
4014,302.9062534412369,991,308.49079070687293
4015,307.44183289213106,881,308.3935216251295
4016,308.23400675551966,892,308.4032203482464
4017,311.826810605824,855,308.2763265895657
4018,228.38729659467936,767,300.56097230678427
4019,310.2100895848125,848,300.53603279739616
4020,300.8464769292623,1000,299.87511743046343
4021,309.7248749732971,861,300.2196460614447
4022,308.38095616176724,884,300.14861306552774
4023,308.5388199426234,881,299.64974178811536
4024,310.78543383814394,854,300.43765982780604
4025,305.23804161697626,914,300.2172807002906
4026,309.5512422705069,849,300.3490042517893
4027,306.154371204786,938,299.7817603116855
4028,310.22092302748933,862,307.9651229549665
4029,306.0472412072122,881,307.54883811720646
4030,192.90527575835586,616,296.7547180001158
4031,307.00104039069265,880,296.4823345418554
4032,305.98089552111924,917,296.2423284777906
4033,310.3562257164158,868,296.4240690551698
4034,307.2758721038699,865,296.0731128817424
4035,305.0700206970796,900,296.05631078975273
4036,307.6137214852497,875,295.86255871122705
4037,129.42162070097402,491,278.18928366084583
4038,309.4841731386259,878,278.1156086719595
4039,310.4320456571877,857,278.554089116957
4040,309.29644762538373,875,290.19320630365985
4041,301.3248340510763,948,289.6255856696982
4042,313.95105229737237,820,290.4226013473235
4043,186.00786887668073,634,277.98776566335
4044,251.86226917873137,731,272.44640537083615
4045,306.9838007418439,869,272.63778337531255
4046,308.09543475694954,896,272.68595470248255
4047,311.76609076652676,847,290.92040170903783
4048,231.67022799514234,705,283.1390071946895
4049,85.33848588075489,316,260.6296512170462
4050,308.07355347275734,873,260.50736180178353
4051,312.6100849416107,824,261.635886890837
4052,307.5994259584695,899,261.0007242569467
4053,307.64032741449773,861,273.1639701107284
4054,309.96349149011075,849,278.97409234186637
4055,306.1428923429921,908,278.89000150198115
4056,308.87143276724964,900,278.9676013030112
4057,313.32147355610505,835,279.123139581969
4058,307.5310810506344,895,286.7092248875182
4059,309.0269290013239,880,309.0780691995751
4060,309.6448176112026,881,309.23519561341965
4061,305.99504390358925,911,308.5736915096175
4062,308.86058584600687,876,308.69980749837123
4063,308.73845500219613,862,308.8096202571411
4064,307.26749404054135,860,308.5400205121841
4065,308.0033200373873,865,308.7260632816236
4066,308.51465508155525,878,308.6903855130542
4067,308.34528903476894,894,308.1927670609206
4068,309.89171662926674,856,308.4288306187838
4069,306.00176953547634,911,308.1263146721991
4070,310.03334198892117,863,308.1651671099709
4071,310.8191705197096,856,308.64757977158297
4072,310.36138285137713,848,308.79765947212
4073,307.81154508236796,916,308.70496848013715
4074,310.05619091913104,898,308.98383816799617
4075,310.1795384064317,883,309.2014600049006
4076,303.80537475273013,924,308.73053197201807
4077,306.8269273266196,894,308.57869580120314
4078,307.11092797573656,890,308.30061693585014
4079,309.6730287563987,860,308.66774285794236
4080,313.6585084553808,813,309.03025950458834
4081,308.90419671684504,897,308.83876212430187
4082,308.55501057673246,870,308.6581248968374
4083,145.61660235351883,464,292.43863062395246
4084,302.7183550624177,969,291.7048470382812
4085,311.16331301722676,872,291.8032244993607
4086,310.2260457267985,849,292.4452915967675
4087,311.4811369450763,843,292.91071255861317
4088,309.8615526612848,880,293.185775027168
4089,309.3163895262405,873,293.1501111041522
4090,304.7328807041049,937,292.2575483290246
4091,311.33670477662235,864,292.5007991350023
4092,57.02131810924038,239,267.3474298882531
4093,308.1341831404716,886,283.59918796694836
4094,142.7389584975317,442,267.60124831045977
4095,308.38575753569603,864,267.3234927623067
4096,307.4239668538794,914,267.0432848750148
4097,310.4832894317806,877,266.9435001236852
4098,307.01640289928764,910,266.6589851474855
4099,113.75924387667328,383,247.10327058252878
4100,306.487209437415,881,247.27870345585978
4101,302.81320324214175,952,246.42635330241174
4102,305.9227080764249,929,271.3164922991302
4103,222.61046215333045,707,262.7641202004161
4104,313.0393737028353,800,279.7941617209464
4105,105.37376769492403,420,259.49296273686923
4106,307.8546702535823,898,259.53603307683954
4107,311.50324023142457,846,259.6380281568039
4108,306.6167329167947,877,259.59806115855463
4109,307.4637582562864,887,278.96851259651595
4110,304.8227967992425,919,278.8020713326987
4111,308.72197370347567,874,279.3929483788321
4112,305.79366110265255,932,279.3800436814548
4113,305.77464497089386,882,287.69646196321116
4114,162.08922035992146,552,272.6014466289198
4115,309.10946806147695,853,292.9750166655751
4116,309.2081243181601,851,293.1103620720329
4117,307.66839097999036,902,292.7268771468895
4118,54.48987328261137,199,267.5141911834711
4119,179.3700606804341,600,254.70482142588588
4120,307.8590094568208,889,255.00844269164372
4121,301.03224145341665,943,254.23946946663781
4122,310.57954913936555,848,254.71805827030911
4123,310.15168223623186,886,255.15576199684293
4124,310.74931099638343,861,270.02177106048913
4125,309.19056160748005,886,270.02988041508945
4126,253.64487336901948,825,264.47355532017536
4127,305.38786595128477,911,264.2455028173048
4128,310.3743947269395,856,289.8339549617376
4129,306.2313081875909,883,302.5200797124533
4130,307.12090088799596,894,302.4462688555708
4131,312.73170582856983,834,303.61621529308616
4132,308.09369118418545,906,303.36762949756815
4133,295.46466917265207,1007,301.89892819121013
4134,311.8646989376284,857,302.01046698533463
4135,307.8099702494219,892,301.8724078495288
4136,305.9687434481457,890,307.10479485744145
4137,306.80672716815025,920,307.246680979128
4138,309.5968249794096,866,307.168924004375
4139,308.18397102842573,900,307.3641902884585
4140,311.1821864452213,836,307.770318844181
4141,311.0901596965268,861,307.60616423097673
4142,307.3088689018041,919,307.5276820027386
4143,307.9370539840311,850,308.7749204838765
4144,291.2349517084658,868,306.71194576096025
4145,308.5073432587087,888,306.7816830618889
4146,311.4127143006772,826,307.3260801471421
4147,307.25525877438486,876,307.37093330776554
4148,307.860776708927,880,307.19732848071726
4149,307.3958044908941,911,307.1185118269641
4150,31.72105322498828,172,279.1723985049408
4151,310.7232028543949,864,279.1357028207276
4152,310.8852687040344,842,279.49334280095064
4153,301.8815169434529,959,278.8877890968928
4154,313.13602335192263,816,281.0778962612385
4155,305.85307023487985,904,280.8124689588556
4156,309.32312957849354,867,280.6035104866372
4157,306.31772548053414,892,280.5097571572522
4158,310.88285752478987,873,280.81196523883847
4159,304.0444861203432,948,280.4768334017834
4160,308.0196689818986,909,308.1066949774744
4161,301.44275481812656,970,307.1786501738476
4162,313.28392565529794,809,307.41851586897394
4163,306.43468658439815,928,307.87383283306843
4164,307.79321964643896,914,307.3395524625201
4165,310.95125541090965,855,307.84937098012307
4166,173.7882501736749,588,294.2958830396412
4167,311.4435201813467,847,294.80846250972246
4168,307.4544630199671,893,294.46562305924016
4169,307.73299251985736,899,294.83447369919156
4170,312.6479909848422,812,295.29730589948593
4171,309.515913864132,876,296.1046218040865
4172,309.57668590545654,848,295.7338978291024
4173,116.66261015925556,408,276.7566901865881
4174,312.5751424189657,833,277.2348824638408
4175,309.38153279945254,890,277.0779102026951
4176,302.4820927847177,953,289.9472944637993
4177,127.6161580812186,395,271.5645582537865
4178,308.25613870006055,881,271.6447258217959
4179,309.32309529557824,868,271.80373609936794
4180,307.21844207309186,894,271.26078120819295
4181,59.4175622202456,254,246.25094604380428
4182,307.6993972947821,882,246.06321718273685
4183,310.31652259174734,849,265.428608425986
4184,311.53456483315676,835,265.3245506674051
4185,83.67382015078329,257,242.7537794025382
